scope,wave,native,clean_name,clean_label,native_label
pooled:AHS_pooled_person.dta,"2017,2020,2024",wt_hh,ahs_household_weight,AHS: Household weight,Household weight repeated on every row of this file -- sums to the number of households ONLY in the household file (one row per household)
pooled:AHS_pooled_person.dta,"2017,2020,2024",year,ahs_year,AHS: Survey year,Survey year
pooled:AHS_pooled_household.dta,2020,agricactivities_n,ahs_agri_activities_n,AHS 2020: Number of agricultural activities of the household,Agricultural activities (in numbers) of the Household
pooled:AHS_pooled_household.dta,"2017,2024",cluster,ahs_cluster,AHS 2017-2024: Sampling cluster or village identifier,Sampling segment / cluster (as shipped)
pooled:AHS_pooled_household.dta,2017,cropping,ahs_household_cropping,AHS 2017: Household engaged in cropping,households who engaged in cropping in one of seasons
pooled:AHS_pooled_household.dta,2020,crops_grown,ahs_crops_grown_n,AHS 2020: Number of crops grown by the household,Crops (in numbers) grown by the household
pooled:AHS_pooled_household.dta,2020,crops_improved,ahs_crops_improved_seeds_n,AHS 2020: Number of crops grown with improved seeds,Crops (in numbers) on which improved seeds have been used
pooled:AHS_pooled_household.dta,2020,crops_stored,ahs_crops_stored_n,AHS 2020: Number of crops stored by the household,Crops (in numbers) stored by the household
pooled:AHS_pooled_household.dta,"2017,2020,2024",dist,ahs_district,"AHS: District, NISR code 11-57","District (11-57, NISR current codes)"
pooled:AHS_pooled_household.dta,2017,dummy_cropping_b,ahs_cropping_season_b,AHS 2017: Household engaged in cropping in season B,household       engaged in      cropping        in      season  B
pooled:AHS_pooled_household.dta,"2017,2020,2024",head_age,ahs_head_age,AHS: Age of the household head,Age of household head (s1q2 == 1)
pooled:AHS_pooled_household.dta,"2017,2020,2024",head_sex,ahs_head_sex,AHS: Sex of the household head,Sex of household head (s1q2 == 1)
pooled:AHS_pooled_household.dta,2020,hh_members,ahs_members_improved_seeds,AHS 2020: Household members who used improved seeds,HH members (in numbers) who used improved seeds
pooled:AHS_pooled_household.dta,2020,hh_members2,ahs_members_inorganic_fert,AHS 2020: Household members who used inorganic fertilisers,HH members (in numbers) who used inorganic fertilizers
pooled:AHS_pooled_household.dta,"2017,2020,2024",hhid,ahs_household_id,AHS: Household identifier,Household id (unique within wave)
pooled:AHS_pooled_household.dta,"2017,2020,2024",hhsize,ahs_household_size,AHS: Household size (persons in the roster),Household size (persons in the roster)
pooled:AHS_pooled_household.dta,2020,honey_produce,ahs_honey_produced,"AHS 2020: Honey produced, no label shipped",
pooled:AHS_pooled_household.dta,2020,measures_n,ahs_soil_measures_n,AHS 2020: Number of soil protection measures used,Soil protection measures (in numbers) your household used
pooled:AHS_pooled_household.dta,2020,nmber_vegs,ahs_vegetables_grown_n,AHS 2020: Number of vegetables grown by the household,Vegetables (in numbers) grown by the household
pooled:AHS_pooled_household.dta,"2017,2020,2024",prov,ahs_province,"AHS: Province, NISR code 1-5","Province (1-5, NISR codes)"
pooled:AHS_pooled_household.dta,2017,s0q0,ahs_household_segment,AHS 2017: Household segment identifier,0.0 Is there any household in the segment?
pooled:AHS_pooled_household.dta,2020,s0q10,ahs_ubudehe_category_hh_2020,AHS 2020: Which Ubudehe category does the household belong in,0.10 Which Ubudehe category does the household belong in
pooled:AHS_pooled_household.dta,2017,s0q10_v2,ahs_names_resp_not_hh_head_2017,AHS 2017: Names of the respondent if not the Household head,0.10 Names of the respondent if not the Household head
pooled:AHS_pooled_household.dta,2020,s0q11,ahs_contact_household_head_2020,AHS 2020: Contact of Household Head,0.11 Contact of Household Head
pooled:AHS_pooled_household.dta,2017,s0q11_v2,ahs_contact_resp_not_hh_2017,AHS 2017: Contact of the respondent if not the Household head,0.11 Contact of the respondent if not the Household head
pooled:AHS_pooled_household.dta,2020,s0q12,ahs_resp_household_head_2020,AHS 2020: Is the respondent the Household head,0.12 Is the respondent the Household head
pooled:AHS_pooled_household.dta,2017,s0q12_v2,ahs_relation_household_head_2017,AHS 2017: Relationship to the Household head,0.12 Relationship to the Household head
pooled:AHS_pooled_household.dta,2024,s0q13,ahs_relation_resp_hh_head_2024,AHS 2024: 13 Relationship of respondent to the Household head,0. 13 Relationship of respondent to the Household head
pooled:AHS_pooled_household.dta,2017,s0q13_v2,ahs_agri_activity_household_2017,AHS 2017: What is the agricultural activity of the Household?,0.13 What is the agricultural activity of the Household?
pooled:AHS_pooled_household.dta,2024,s0q14,ahs_livelihood_activity_hh_2024,AHS 2024: The main livelihood activity of your household,0.14 The main livelihood activity of your household
pooled:AHS_pooled_household.dta,2017,s0q14_v2,ahs_hh_belonging_agri_coop_2017,AHS 2017: Is any member of the Household belonging to any agricultural,0.14 Is any member of the Household belonging to any agricultural cooperative?
pooled:AHS_pooled_household.dta,2024,s0q15,ahs_agri_activity_household_2024,AHS 2024: What is the agricultural activity of the Household?,0.15 What is the agricultural activity of the Household?
pooled:AHS_pooled_household.dta,2020,s0q15_v2,ahs_relation_resp_hh_head_2020,AHS 2020: Relationship of respondent to the Household head,0.15 Relationship of respondent to the Household head
pooled:AHS_pooled_household.dta,2017,s0q15_v3,ahs_agri_coop_association_2017,AHS 2017: Which type of Agriculture cooperative or association?,0.15 Which type of Agriculture cooperative or association?
pooled:AHS_pooled_household.dta,2020,s0q15_section_2_2,ahs_relation_resp_section_2_2,AHS 2020: Relationship of respondent to the Household head,0.15 Relationship of respondent to the Household head
pooled:AHS_pooled_household.dta,2020,s0q15_section_3_2,ahs_relation_resp_section_3_2,AHS 2020: Relationship of respondent to the Household head,0.15 Relationship of respondent to the Household head
pooled:AHS_pooled_household.dta,2020,s0q15_section_4,ahs_relation_resp_section_4,AHS 2020: Relationship of respondent to the Household head,0.15 Relationship of respondent to the Household head
pooled:AHS_pooled_household.dta,2020,s0q15_section_7_3,ahs_relation_resp_section_7_3,AHS 2020: Relationship of respondent to the Household head,0.15 Relationship of respondent to the Household head
pooled:AHS_pooled_household.dta,2024,s0q16,ahs_agricultural_activities_2024,AHS 2024: No agricultural activities,0.16 No agricultural activities
pooled:AHS_pooled_household.dta,2017,s0q16_v2,ahs_total_number_household_2017,AHS 2017: Total Number of Household members,0.16 Total Number of Household members
pooled:AHS_pooled_household.dta,2020,s0q16_1,ahs_agri_activity_hh_activity1,AHS 2020: What is the agricultural activity of the Household?(activity1),What is the agricultural activity of the Household?(activity1)
pooled:AHS_pooled_household.dta,2020,s0q16_2,ahs_agri_activity_household_2,AHS 2020: Agricultural activity of the Household,0.16.2 Agricultural activity of the Household
pooled:AHS_pooled_household.dta,2020,s0q16_2_section_2_2,ahs_agri_activity_section_2_2,AHS 2020: Agricultural activity of the Household,0.16.2 Agricultural activity of the Household
pooled:AHS_pooled_household.dta,2020,s0q16_2_section_3_2,ahs_agri_activity_section_3_2,AHS 2020: What is the agricultural activity of the Household?(activity2),What is the agricultural activity of the Household?(activity2)
pooled:AHS_pooled_household.dta,2020,s0q16_2_section_4,ahs_agri_activity_hh_section_4,AHS 2020: What is the agricultural activity of the Household?(activity2),What is the agricultural activity of the Household?(activity2)
pooled:AHS_pooled_household.dta,2020,s0q16_2_section_7_3,ahs_agri_activity_section_7_3,AHS 2020: What is the agricultural activity of the Household?(activity2),What is the agricultural activity of the Household?(activity2)
pooled:AHS_pooled_household.dta,2020,s0q16_3,ahs_agri_activity_household_3,AHS 2020: Agricultural activity of the Household,0.16.3 Agricultural activity of the Household
pooled:AHS_pooled_household.dta,2020,s0q16_3_section_2_2,ahs_agri_activity_s0q163sect,AHS 2020: Agricultural activity of the Household,0.16.3 Agricultural activity of the Household
pooled:AHS_pooled_household.dta,2020,s0q16_3_section_3_2,ahs_agri_activity_s0q163sect_2,AHS 2020: What is the agricultural activity of the Household?(activity3),What is the agricultural activity of the Household?(activity3)
pooled:AHS_pooled_household.dta,2020,s0q16_3_section_4,ahs_agri_activity_hh_s0q163sect,AHS 2020: What is the agricultural activity of the Household?(activity3),What is the agricultural activity of the Household?(activity3)
pooled:AHS_pooled_household.dta,2020,s0q16_3_section_7_3,ahs_agri_activity_s0q163sect_3,AHS 2020: What is the agricultural activity of the Household?(activity3),What is the agricultural activity of the Household?(activity3)
pooled:AHS_pooled_household.dta,2020,s0q16_4,ahs_agri_activity_household_4,AHS 2020: Agricultural activity of the Household,0.16.4 Agricultural activity of the Household
pooled:AHS_pooled_household.dta,2020,s0q16_4_section_2_2,ahs_agri_activity_s0q164sect,AHS 2020: Agricultural activity of the Household,0.16.4 Agricultural activity of the Household
pooled:AHS_pooled_household.dta,2020,s0q16_4_section_3_2,ahs_agri_activity_s0q164sect_2,AHS 2020: What is the agricultural activity of the Household?(activity4),What is the agricultural activity of the Household?(activity4)
pooled:AHS_pooled_household.dta,2020,s0q16_4_section_4,ahs_agri_activity_hh_s0q164sect,AHS 2020: What is the agricultural activity of the Household?(activity4),What is the agricultural activity of the Household?(activity4)
pooled:AHS_pooled_household.dta,2020,s0q16_4_section_7_3,ahs_agri_activity_s0q164sect_3,AHS 2020: What is the agricultural activity of the Household?(activity4),What is the agricultural activity of the Household?(activity4)
pooled:AHS_pooled_household.dta,2020,s0q17,ahs_agri_livelihood_activ_2020,AHS 2020: Is agriculture the main livelihood activity of your household,0.17 Is agriculture the main livelihood activity of your household
pooled:AHS_pooled_household.dta,2017,s0q17_v2,ahs_date_interview_2017,AHS 2017: Date of interview,0.17 Date of interview
pooled:AHS_pooled_household.dta,2020,s0q17_section_2_2,ahs_agri_livelihood_section_2_2,AHS 2020: Is agriculture the main livelihood activity of your household,0.17 Is agriculture the main livelihood activity of your household
pooled:AHS_pooled_household.dta,2020,s0q17_section_3_2,ahs_agri_livelihood_section_3_2,AHS 2020: Is agriculture the main livelihood activity of your household,0.17 Is agriculture the main livelihood activity of your household
pooled:AHS_pooled_household.dta,2020,s0q17_section_4,ahs_agri_livelihood_section_4,AHS 2020: Is agriculture the main livelihood activity of your household,0.17 Is agriculture the main livelihood activity of your household
pooled:AHS_pooled_household.dta,2020,s0q17_section_7_3,ahs_agri_livelihood_section_7_3,AHS 2020: Is agriculture the main livelihood activity of your household,0.17 Is agriculture the main livelihood activity of your household
pooled:AHS_pooled_household.dta,2020,s0q18,ahs_non_agri_activ_support_2020,AHS 2020: Other non-agricultural activity which support your household,0.18 What is the other non-agricultural activity which  support your household
pooled:AHS_pooled_household.dta,2017,s0q18_v2,ahs_enumerator_2017,AHS 2017: Enumerator code,0.18 Enumerator code
pooled:AHS_pooled_household.dta,2017,s0q19,ahs_team_leader,AHS 2017: Team Leader code,0.19 Team Leader code
pooled:AHS_pooled_household.dta,2017,s0q20,ahs_regional_supervisor,AHS 2017: Regional supervisor name,0.20 Regional supervisor name
pooled:AHS_pooled_household.dta,2017,s0q21,ahs_control_results,AHS 2017: Control results,0.21 Control results
pooled:AHS_pooled_household.dta,2017,s0q3,ahs_stratum,AHS 2017: Sampling stratum,0.3 Stratum
pooled:AHS_pooled_household.dta,2017,s0q4,ahs_segment,AHS 2017: Segment,0.4 Segment
pooled:AHS_pooled_household.dta,2017,s0q5,ahs_house_number,AHS 2017: House number,0.5 House number
pooled:AHS_pooled_household.dta,2017,s0q6,ahs_household_number,AHS 2017: Household Number,0.6 Household Number
pooled:AHS_pooled_household.dta,2020,s0q7,ahs_household_number_2020,AHS 2020: Household number,0.7 Household number
pooled:AHS_pooled_household.dta,2017,s0q7_v2,ahs_names_household_head_2017,AHS 2017: Names of Household head,0.7 Names of Household head
pooled:AHS_pooled_household.dta,2017,s0q8,ahs_contact_household_head,AHS 2017: Contact of Household head,0.8 Contact of Household head
pooled:AHS_pooled_household.dta,2020,s0q9,ahs_marital_household_head_2020,AHS 2020: Marital status of Household Head,0.9 Marital status of Household Head
pooled:AHS_pooled_household.dta,2017,s0q9_v2,ahs_resp_household_head_2017,AHS 2017: Is the respondent the Household head?,0.9 Is the respondent the Household head?
pooled:AHS_pooled_household.dta,2020,s1q1,ahs_total_number_household,AHS 2020: Total number of household members,1.1 Total number of household members
pooled:AHS_pooled_household.dta,2020,s1q10,ahs_engaged_agri_activities,AHS 2020: Has member name been engaged in agricultural activities during last,Has  [member name] been engaged in agricultural activities during last 2019/2020
pooled:AHS_pooled_household.dta,2020,s1q4,ahs_hh_relation_hh_head,AHS 2020: What is the household member's relationship with the household Head?,1.4 What is the household member?s relationship with the household Head?
